LSOA11CD,total_length_meters_2011,length_meters_2020
E01003322,201.8,707.1
E01003328,11.3,32.4
E01003337,46.7,21.0
E01003342,106.6,159.4
E01003343,17.6,23.3
E01003349,154.7,181.5
E01003350,32.4,428.7
E01003351,125.7,180.4
E01003354,60.8,84.7
E01003356,388.5,987.6
E01003357,645.5,1267.6
E01003359,324.7,365.8
E01003360,16.5,113.5
E01003363,340.3,442.2
E01003366,613.0,1030.9
E01003367,368.0,2116.4
E01003368,11.1,438.3
E01003372,38.7,89.6
E01003374,22.4,8.8
E01003375,318.6,4274.5
E01003376,131.8,118.3
E01003377,9.0,94.4
E01003380,225.5,257.5
E01003381,147.5,423.1
E01003382,14.5,215.1
E01003386,204.8,1.9
E01003387,93.5,119.5
E01003392,451.7,446.9
E01003399,9.0,609.6
E01003400,11.1,14.5
E01003401,0.5,65.6
E01003407,59.1,551.5
E01003408,101.0,99.8
E01003416,577.6,579.0
E01003423,305.5,371.6
E01003424,30.8,59.6
E01003425,39.4,0
E01003426,775.8,861.3
E01003427,141.1,251.3
E01003428,404.8,172.2
E01003439,427.7,1567.9
E01003440,876.7,1874.4
E01003441,417.8,591.3
E01003446,94.1,868.5
E01003448,40.5,962.9
E01003450,420.8,475.6
E01003452,228.1,794.6
E01003455,208.2,627.3
E01003459,20.1,78.5
E01003460,3606.7,13236.3
E01003464,189.2,82.5
E01003471,54.9,107.6
E01003473,8.7,81.9
E01003475,1256.0,1331.3
E01003478,622.5,622.4
E01003479,124.4,816.7
E01003480,391.0,1267.2
E01003481,603.0,2183.4
E01003482,4115.6,7088.1
E01003483,820.2,1575.1
E01003484,50.4,47.0
E01003486,240.7,691.2
E01003487,295.5,467.8
E01003496,62.8,1286.9
E01003498,474.8,695.0
E01003499,336.2,323.7
E01003500,45.6,1380.1
E01003503,51.5,317.6
E01003506,79.5,79.8
E01003508,339.0,529.9
E01003513,771.6,1568.1
E01003515,2133.0,2865.4
E01003516,424.4,867.6
E01003517,621.8,696.2
E01003518,148.9,145.6
E01003528,42.0,21.0
E01003539,1243.8,1140.4
E01003540,272.5,1158.7
E01003541,82.2,1336.5
E01003549,17.2,312.8
E01003555,31.7,87.7
E01003557,12.4,0.8
E01003575,14.6,0
E01003576,90.5,970.6
E01003577,26.9,251.9
E01003578,792.7,1267.2
E01003580,18.7,66.4
E01003593,224.7,0
E01003600,11.9,8.8
E01003601,186.1,1114.2
E01003602,325.0,395.4
E01003603,589.6,832.9
E01003604,809.4,1706.1
E01003607,13.5,0
E01003609,1945.7,2279.5
E01003611,62.8,524.9
E01003619,56.0,2359.4
E01003625,51.1,97.9
E01003630,32.3,28.0
E01003631,16.7,1013.3
E01003636,2.1,20.9
E01003637,69.9,69.9
E01003640,3870.2,8967.4
E01003659,198.3,941.3
E01003670,64.4,390.4
E01003673,122.3,139.1
E01003728,76.1,453.7
E01003729,67.5,76.9
E01003744,1887.7,714.6
E01003746,1725.0,1300.2
E01003750,28.4,192.6
E01003751,679.1,1129.0
E01003763,925.4,1927.7
E01003764,935.9,2010.8
E01003772,39.7,51.0
E01003776,21.6,314.6
E01003778,11.5,592.5
E01003789,381.8,1653.1
E01003790,453.8,1529.2
E01003791,520.5,1579.1
E01003794,790.4,1070.5
E01003795,443.1,1211.5
E01003797,1044.7,0
E01003798,206.7,358.0
E01003799,2059.1,919.2
E01003801,1031.5,277.8
E01003802,922.1,0
E01003804,36.0,81.3
E01003805,1297.2,2186.7
E01003806,4459.6,10071.3
E01003807,14.5,36.4
E01003815,37.8,173.9
E01003816,3092.2,4999.9
E01003817,6184.0,11387.5
E01003818,152.3,1488.7
E01003819,383.6,1363.4
E01003820,569.4,571.9
E01003821,6.8,644.7
E01003831,590.3,513.7
E01003832,585.0,665.9
E01003833,828.5,834.9
E01003834,1.6,2227.6
E01003840,0.3,0.3
E01003843,0.7,0
E01003845,345.3,630.9
E01003847,1499.3,2401.9
E01003848,84.7,394.4
E01003852,574.8,1461.5
E01003854,163.8,194.0
E01003855,813.4,347.1
E01003860,1468.9,2017.2
E01003861,621.0,670.9
E01003862,111.1,644.4
E01003864,62.0,638.5
E01003867,39.7,543.1
E01003870,287.1,1345.9
E01003872,401.7,899.4
E01003876,1110.3,1662.1
E01003878,1880.6,4549.6
E01003882,5.1,73.1
E01003883,210.0,127.7
E01003885,10.2,129.0
E01003889,624.1,3223.3
E01003892,183.3,413.4
E01003893,476.4,61.8
E01003894,76.0,42.7
E01003895,40.3,35.3
E01003896,66.8,709.1
E01003897,9.6,188.1
E01003899,12.7,139.2
E01003901,976.5,1282.1
E01003902,176.6,420.6
E01003903,32.7,869.3
E01003904,75.5,1201.0
E01003909,64.4,210.9
E01003910,316.0,876.2
E01003913,65.5,194.1
E01003915,19.4,112.0
E01003916,39.7,185.9
E01003923,15.5,20.0
E01003925,8.2,23.9
E01003926,4.9,307.6
E01003927,597.3,1111.3
E01003929,582.8,676.9
E01003930,104.5,615.7
E01003932,572.7,993.5
E01003933,133.9,873.3
E01003934,647.1,1148.6
E01003935,202.0,291.2
E01003936,47.9,25.4
E01003937,56.2,156.7
E01003939,37.4,210.2
E01003941,5.9,722.0
E01003946,16.3,662.6
E01003948,209.7,906.7
E01003951,435.5,2008.7
E01003960,57.3,858.2
E01003964,955.9,3595.6
E01003966,11.8,31.8
E01003969,1382.1,2432.4
E01003970,633.5,2279.4
E01003976,0.1,52.4
E01003978,705.3,738.2
E01003979,40.7,182.1
E01003980,14.5,208.9
E01003983,8.1,0
E01003986,12.2,580.8
E01003987,248.4,398.4
E01003988,48.3,77.0
E01003989,153.5,191.9
E01003990,88.3,90.4
E01003992,41.3,43.2
E01003998,25.5,39.5
E01003999,191.9,125.3
E01004000,6.2,6.2
E01004001,1.9,246.4
E01004007,519.0,626.3
E01004010,643.1,876.6
E01004011,31.3,42.1
E01004012,21.2,92.7
E01004013,37.2,107.6
E01004014,241.5,255.1
E01004015,5149.8,5445.0
E01004016,8.4,212.6
E01004017,3.6,3.4
E01004018,6.5,22.3
E01004019,21.2,25.2
E01004020,91.1,195.5
E01004021,15.9,15.9
E01004024,621.6,0
E01004027,124.7,642.1
E01004028,23.2,37.1
E01004029,317.5,570.9
E01004030,379.0,443.8
E01004031,1135.1,2994.1
E01004032,816.7,1055.6
E01004033,44.6,651.4
E01004034,59.5,614.5
E01004037,4.9,53.1
E01004038,203.8,263.5
E01004039,243.3,214.6
E01004040,149.1,261.8
E01004041,38.9,23.0
E01004045,47.6,47.6
E01004047,76.9,167.0
E01004048,953.8,1024.1
E01004049,41.9,327.4
E01004050,8.3,18.2
E01004051,41.9,83.5
E01004052,74.2,74.2
E01004053,463.8,462.3
E01004055,266.6,955.6
E01004056,681.2,911.5
E01004057,1458.1,1872.1
E01004058,636.5,1306.3
E01004059,212.8,1665.8
E01004060,124.9,222.7
E01004061,185.5,77.0
E01004062,353.7,333.8
E01004064,597.5,512.7
E01004067,233.3,510.8
E01004069,1027.6,2098.3
E01004070,12.8,81.1
E01004071,251.9,281.7
E01004072,20.0,63.2
E01004073,158.9,35.4
E01004074,242.7,0
E01004075,49.1,1620.1
E01004076,3335.7,6404.5
E01004077,266.1,223.9
E01004078,479.3,630.8
E01004079,15.0,19.6
E01004080,645.0,760.0
E01004081,107.9,115.6
E01004086,114.6,230.7
E01004088,226.4,214.7
E01004090,91.2,85.1
E01004091,15.0,19.5
E01004092,2.1,44.2
E01004093,108.5,211.7
E01004094,102.9,290.2
E01004096,169.0,171.4
E01004098,150.3,71.1
E01004099,450.5,823.6
E01004102,301.1,600.6
E01004103,80.7,83.2
E01004104,137.1,181.8
E01004105,7.7,253.4
E01004106,458.5,433.5
E01004108,5822.3,4345.0
E01004109,69.4,146.5
E01004110,201.1,467.8
E01004111,316.4,344.4
E01004115,992.7,913.3
E01004118,101.7,88.5
E01004119,295.4,387.3
E01004123,201.5,723.1
E01004129,366.2,582.9
E01004130,1152.2,2285.1
E01004136,13.9,461.2
E01004137,101.8,392.4
E01004140,74.5,305.1
E01004142,703.9,1425.8
E01004144,653.9,1119.5
E01004145,568.5,1902.7
E01004146,40.9,202.1
E01004148,294.5,340.6
E01004150,27.0,0
E01004152,90.6,104.0
E01004156,49.7,33.5
E01004159,1061.4,850.3
E01004161,612.9,878.3
E01004162,7.8,0
E01004164,104.8,151.2
E01004165,9.6,274.9
E01004169,530.0,647.6
E01004170,99.4,126.5
E01004171,1050.6,1338.2
E01004174,87.7,66.8
E01004175,77.7,109.0
E01004176,160.3,262.9
E01004178,37.7,79.9
E01004180,105.8,59.2
E01004184,1.3,457.4
E01004185,386.6,398.9
E01004186,644.9,868.2
E01004187,72.9,103.9
E01004188,313.5,643.7
E01004191,1.9,48.4
E01004197,35.8,35.3
E01004201,43.8,49.0
E01004202,1.1,147.9
E01004203,65.4,33.9
E01004204,143.7,114.7
E01004207,15.1,211.3
E01004208,95.8,988.2
E01004211,1.4,490.0
E01004217,362.9,975.6
E01004218,64.3,592.3
E01004221,330.8,358.6
E01004222,375.5,79.2
E01004223,4513.8,2844.4
E01004224,729.1,2116.8
E01004226,7.5,96.0
E01004230,1180.8,710.6
E01004231,30.6,609.9
E01004232,948.6,1389.8
E01004233,462.0,104.8
E01004234,5195.0,1783.3
E01004246,5.3,268.2
E01004249,337.0,354.4
E01004251,424.8,1241.0
E01004252,10.1,744.7
E01004254,57.7,835.2
E01004255,0.2,40.6
E01004256,74.1,70.5
E01004258,191.7,627.3
E01004259,39.8,41.3
E01004260,626.6,316.0
E01004261,17.5,1074.6
E01004270,2048.9,1638.0
E01004273,337.4,329.4
E01004277,1035.3,1414.0
E01004280,316.5,475.8
E01004283,50.4,60.0
E01004284,63.7,40.6
E01004292,1250.5,539.0
E01004293,166.2,457.1
E01004294,22.5,635.8
E01004295,50.4,396.3
E01004296,427.4,290.0
E01004297,131.2,124.7
E01004300,113.1,113.7
E01004301,8.5,273.6
E01004302,429.4,472.1
E01004303,1424.6,1186.6
E01004304,238.5,405.3
E01004305,228.6,273.4
E01004307,106.6,261.9
E01004308,16.2,22.2
E01004309,86.1,1189.2
E01004313,86.3,202.5
E01004314,510.8,286.2
E01004318,228.2,233.1
E01004319,121.5,236.6
E01004321,239.0,18.5
E01004322,205.2,865.6
E01004335,15.2,216.4
E01004340,57.4,368.5
E01004343,23.1,548.9
E01004344,998.3,1878.1
E01004348,21.1,288.3
E01004352,1197.3,1877.7
E01004353,258.4,652.6
E01004362,3585.5,6456.2
E01004372,10.5,78.0
E01004375,13.2,22.7
E01004376,125.4,959.9
E01004377,5262.6,5077.2
E01004380,1098.7,1004.3
E01004382,61.9,74.1
E01004383,288.3,254.0
E01004385,1363.9,354.3
E01004386,1507.0,1685.2
E01004387,853.7,1244.2
E01004388,162.0,406.5
E01004392,22.6,516.3
E01004394,183.6,84.7
E01004395,1019.3,951.2
E01004398,91.4,3345.8
E01004403,180.2,1295.1
E01004408,41.7,427.4
E01004409,2.0,372.3
E01004413,109.9,930.6
E01004415,173.6,0
E01004416,65.7,768.0
E01004419,46.1,697.7
E01004422,3355.6,9447.2
E01004423,68.2,630.8
E01004424,1.7,1222.1
E01004425,23.2,539.5
E01004426,215.6,20.9
E01004427,11.4,1966.9
E01004430,338.1,4178.5
E01004434,244.1,643.2
E01004435,0.8,178.4
E01004438,506.1,2294.7
E01004440,1.6,1581.9
E01004446,27.2,69.8
E01004448,545.4,659.1
E01004453,154.7,544.1
E01004454,17.3,158.4
E01004455,300.6,911.2
E01004456,12.0,1129.4
E01004468,4329.4,5272.8
E01004469,227.5,329.9
E01004470,2.4,312.5
E01004476,31.1,165.2
E01004477,191.1,177.6
E01004482,1.7,2.0
E01004483,725.2,1301.5
E01004484,312.3,301.2
E01004486,361.8,362.7
E01004487,18.1,18.6
E01004489,265.3,166.1
E01004493,17.4,38.3
E01004494,5.3,5.4
E01004496,8.7,8.7
E01004498,76.0,77.9
E01004499,462.8,836.7
E01004500,483.6,484.5
E01004503,154.1,366.1
E01004504,105.8,209.1
E01004505,216.8,1250.5
E01004506,319.3,276.4
E01004507,56.1,240.9
E01004508,35.5,36.7
E01004509,796.9,1045.9
E01004510,88.5,252.0
E01004513,32.0,163.5
E01004514,540.3,565.3
E01004515,54.5,54.6
E01004523,516.4,506.7
E01004535,4.8,147.5
E01004537,64.4,243.0
E01004538,430.7,786.7
E01004554,3.8,158.5
E01004557,10.5,8.6
E01004558,281.2,282.7
E01004559,201.1,246.7
E01004560,10.3,492.8
E01004563,522.6,652.9
E01004566,81.7,178.5
E01004571,28.5,0
E01004572,1281.9,2783.1
E01004573,5307.7,9414.9
E01004575,277.1,474.7
E01004576,239.0,548.5
E01004577,156.1,0
E01004579,11.7,21.1
E01004580,57.3,59.6
E01004581,100.9,104.1
E01004582,74.5,187.9
E01004590,13.6,1.2
E01004595,721.0,736.9
E01004597,190.5,205.4
E01004598,119.3,102.8
E01004601,791.5,780.6
E01004604,449.5,772.1
E01004605,152.3,152.5
E01004607,5.4,17.8
E01004608,10.9,31.1
E01004615,29.8,26.8
E01004617,22.7,5.8
E01004619,957.0,946.4
E01004621,46.2,38.6
E01004622,28.9,19.4
E01004625,71.3,70.2
E01004627,34.4,49.6
E01004628,759.6,1158.6
E01004630,189.1,185.9
E01004631,187.4,332.2
E01004632,437.8,466.0
E01004636,2.5,52.0
E01004643,27.0,5.7
E01004647,8.9,14.4
E01004653,3.0,0
E01004658,14.0,73.4
E01004661,57.5,109.3
E01004666,113.2,72.4
E01004669,302.0,1272.4
E01004670,374.6,369.0
E01004674,18.2,0
E01004680,89.0,60.4
E01004681,216.8,711.7
E01004683,4.3,442.6
E01004686,13.5,11.5
E01004688,1053.7,1373.2
E01004689,14048.1,12837.7
E01004691,2481.7,2629.5
E01004692,338.7,392.5
E01004694,3.3,6.6
E01004697,7.2,28.2
E01004698,37.7,36.9
E01004699,30.4,31.7
E01004702,371.9,553.7
E01004703,15.6,701.9
E01004725,203.2,598.3
E01004727,846.3,943.7
E01004728,68.5,222.0
E01004730,569.4,569.3
E01004731,85.6,1188.3
E01004735,11.1,1124.4
E01004736,2080.2,2402.3
E01004737,26.3,598.2
E01004742,15.6,95.5
E01004745,22.9,1686.0
E01004747,2.6,159.6
E01004749,15.5,37.6
E01004750,381.0,122.8
E01004754,512.4,457.5
E01004755,363.7,322.2
E01004756,38.7,53.7
E01004757,853.4,401.5
E01004761,211.0,231.8
E01004763,27.0,184.5
E01004775,191.3,7701.8
E01004780,437.5,4760.3
E01004781,779.9,4530.9
E01004803,108.2,28.7
E01004813,367.2,651.9
E01004846,261.0,0
E01004848,626.2,3829.2
E01004852,80.0,1.4
E01004872,89.7,94.4
E01004875,301.7,375.2
E01004876,639.4,477.9
E01004879,112.2,92.7
E01004880,814.7,1095.4
E01004888,175.7,381.1
E01004893,1313.2,1299.3
E01004894,243.1,309.9
E01004895,283.9,292.2
E01004901,212.0,151.8
E01004935,607.5,41.8
E01004936,56.4,397.1
E01004939,241.1,261.8
E01004940,0.3,73.9
E01004948,513.9,2451.6
E01004959,4.7,9.2
E01004967,211.2,210.3
E01004978,34.2,33.7
E01004979,10.2,2040.0
E01004994,226.1,1738.8
E01005009,58.9,723.7
E01005018,156.5,29.3
E01005021,924.1,5055.0
E01005024,13.4,1017.2
E01005036,81.6,81.9
E01005061,5.3,7.5
E01005062,653.3,2347.8
E01005063,550.5,324.4
E01005065,619.9,675.9
E01005066,254.3,1481.5
E01005069,347.2,337.3
E01005072,30.8,91.7
E01005077,2845.8,2855.3
E01005078,1043.7,1061.4
E01005079,1111.1,1426.9
E01005082,1306.0,1357.4
E01005083,534.6,534.7
E01005084,1399.8,2276.9
E01005090,66.4,740.0
E01005093,666.4,1744.4
E01005097,1866.7,5350.8
E01005098,80.1,736.9
E01005105,229.4,236.1
E01005106,672.1,1119.9
E01005107,761.3,1975.2
E01005112,1264.8,1763.9
E01005113,47.4,340.7
E01005114,14.0,589.3
E01005117,248.8,2011.5
E01005121,45.0,45.6
E01005128,231.1,274.7
E01005132,882.6,880.1
E01005133,731.5,1200.6
E01005142,162.4,162.4
E01005155,620.6,1130.7
E01005156,133.6,1497.4
E01005157,3343.2,3571.4
E01005158,40.7,2484.3
E01005168,1018.4,1233.3
E01005169,1963.4,1510.6
E01005170,4839.3,4760.9
E01005171,902.5,1101.3
E01005172,0.1,132.3
E01005173,2117.1,2214.9
E01005174,16.8,3.7
E01005175,254.0,238.7
E01005176,579.2,844.3
E01005177,44.6,150.2
E01005181,426.5,1395.4
E01005183,243.9,1828.6
E01005192,278.1,4575.7
E01005196,895.7,924.9
E01005197,303.0,458.8
E01005200,39.2,276.8
E01005208,512.5,2729.8
E01005209,130.4,2024.5
E01005212,68.8,1834.4
E01005215,19.1,22.8
E01005220,378.5,387.5
E01005222,952.1,2058.1
E01005230,182.9,242.5
E01005231,15.1,15.2
E01005232,109.9,52.1
E01005239,817.1,122.6
E01005245,5.0,60.2
E01005255,79.3,1313.5
E01005256,1097.5,1099.3
E01005257,1964.7,2783.4
E01005263,33.9,197.2
E01005264,222.9,222.9
E01005267,2201.2,7401.9
E01005268,811.6,2738.6
E01005269,72.4,1389.7
E01005272,952.8,702.0
E01005274,30.7,44.9
E01005279,770.4,2174.9
E01005284,43.6,269.8
E01005288,50.6,122.8
E01005291,4.7,1143.3
E01005293,12.8,87.3
E01005294,8.2,313.4
E01005300,213.7,463.9
E01005301,300.5,1035.0
E01005305,1208.7,1904.4
E01005313,1474.8,1733.6
E01005314,1213.6,1204.2
E01005315,600.4,720.0
E01005316,6523.0,8867.2
E01005317,3352.4,4486.5
E01005318,337.5,2290.4
E01005319,1066.6,1331.9
E01005329,727.6,1601.4
E01005330,274.3,2570.5
E01005333,463.9,468.8
E01005335,661.2,665.5
E01005339,409.2,410.4
E01005346,46.2,757.8
E01005370,237.3,1197.0
E01005407,70.8,1889.8
E01005408,228.1,2212.5
E01005409,244.5,5019.8
E01005410,1776.1,3584.8
E01005411,469.2,3351.3
E01005414,360.8,5254.6
E01005470,115.7,96.1
E01005471,619.5,1236.5
E01005475,727.2,730.4
E01005477,650.5,654.4
E01005478,717.6,897.4
E01005479,2083.9,2101.5
E01005488,1830.4,2229.7
E01005499,3164.6,5122.4
E01005503,40.0,290.2
E01005516,788.6,770.8
E01005517,237.0,227.2
E01005518,4699.4,4806.1
E01005519,247.8,247.8
E01005520,1553.1,1553.6
E01005521,3443.6,7218.0
E01005537,259.0,258.3
E01005543,1556.3,1558.8
E01005555,894.4,2450.1
E01005561,1263.9,10428.7
E01005563,454.7,1854.0
E01005564,648.8,751.3
E01005566,1098.2,1947.5
E01005567,631.7,6095.8
E01005569,376.0,667.5
E01005574,728.8,1742.2
E01005576,133.8,814.5
E01005594,1900.9,1997.1
E01005597,3575.6,3465.0
E01005612,23.2,24.6
E01005644,96.7,1476.8
E01005646,15.2,15.2
E01005658,75.7,1178.0
E01005660,161.3,278.2
E01005663,574.3,712.9
E01005665,610.3,2127.7
E01005704,688.9,798.3
E01005710,498.5,574.5
E01005712,7.3,195.7
E01005714,541.5,1785.6
E01005715,686.6,1528.6
E01005718,447.8,1162.7
E01005737,70.9,6052.0
E01005740,346.4,3267.6
E01005743,283.3,330.8
E01005750,37.1,0
E01005754,278.3,278.5
E01005755,1534.4,1468.1
E01005756,810.0,1971.4
E01005757,2127.1,6696.1
E01005758,580.8,5437.7
E01005759,168.0,711.1
E01005764,167.1,338.0
E01005765,136.3,225.0
E01005767,215.6,204.6
E01005769,154.8,1017.7
E01005772,160.0,135.1
E01005773,341.0,955.6
E01005774,101.0,214.1
E01005776,688.3,930.3
E01005777,316.3,351.2
E01005778,240.2,259.1
E01005779,199.7,279.0
E01005781,561.2,617.9
E01005782,670.3,809.6
E01005783,560.0,670.1
E01005784,264.4,1975.6
E01005786,40.8,9.9
E01005790,171.6,689.1
E01005791,75.6,75.6
E01005793,106.3,1589.2
E01005794,35.6,150.8
E01005795,91.5,81.4
E01005798,61.4,67.9
E01005800,14.2,14.2
E01005801,2140.6,4160.4
E01005802,155.4,442.9
E01005803,88.7,304.0
E01005808,526.3,601.2
E01005809,1492.0,2195.8
E01005811,27.7,27.3
E01005812,703.0,1672.5
E01005813,41.6,412.2
E01005814,115.2,97.3
E01005816,0.0,0.0
E01005817,357.3,790.8
E01005821,34.2,1025.6
E01005822,247.0,1358.9
E01005823,43.1,155.3
E01005826,3.5,121.5
E01005827,28.8,28.6
E01005829,408.2,431.9
E01005830,542.1,494.0
E01005831,1.4,376.1
E01005833,16.7,303.1
E01005836,1175.0,1128.9
E01005838,522.5,701.6
E01005839,4.0,145.7
E01005840,805.2,875.7
E01005841,709.3,1023.4
E01005842,1792.0,3576.7
E01005846,68.0,302.4
E01005851,5.1,105.0
E01005852,2931.6,3271.1
E01005853,1487.5,2432.9
E01005856,2474.4,2620.0
E01005857,678.0,1255.7
E01005861,765.7,1214.6
E01005869,230.0,406.4
E01005871,9.7,263.2
E01005878,754.5,826.1
E01005887,260.9,468.6
E01005890,267.6,608.1
E01005892,62.5,124.5
E01005899,36.3,1619.1
E01005901,1415.3,2768.1
E01005902,64.0,216.4
E01005903,292.6,439.1
E01005904,66.8,66.8
E01005905,76.4,160.7
E01005907,356.7,813.6
E01005908,5337.2,8205.6
E01005909,951.6,2681.8
E01005910,20.5,625.6
E01005911,108.3,327.0
E01005912,1355.2,4406.1
E01005913,1073.8,2579.8
E01005915,698.7,1364.9
E01005917,439.9,1252.5
E01005918,679.7,2953.2
E01005919,106.0,656.1
E01005931,19.0,19.0
E01005952,19.1,1015.4
E01005961,85.5,659.7
E01006006,10.2,52.6
E01006017,859.7,858.8
E01006027,173.3,303.4
E01006037,177.9,177.9
E01006045,429.7,2244.1
E01006048,582.3,615.3
E01006049,689.6,975.9
E01006050,577.2,2266.4
E01006051,26.8,38.6
E01006052,1035.1,1776.0
E01006053,955.7,2216.7
E01006056,518.5,1011.1
E01006057,22.2,21.8
E01006058,177.7,604.3
E01006059,198.1,1320.0
E01006061,347.6,1195.4
E01006062,587.9,220.1
E01006071,239.3,0
E01006073,2742.1,3750.7
E01006074,13.7,611.0
E01006085,103.1,185.5
E01006087,4263.1,5450.0
E01006091,66.1,2546.9
E01006095,927.2,2156.6
E01006097,16.4,679.8
E01006100,250.4,244.8
E01006101,121.8,1442.0
E01006106,392.1,395.7
E01006107,2205.8,4585.9
E01006119,248.5,549.7
E01006121,242.9,12921.3
E01006132,37.4,704.8
E01006133,132.4,683.8
E01006136,409.9,263.7
E01006138,685.4,1110.2
E01006143,772.4,1489.8
E01006144,3493.1,6097.5
E01006148,249.6,248.8
E01006150,141.4,136.8
E01006151,169.1,176.1
E01006153,44.6,198.1
E01006157,121.4,18271.8
E01006158,628.3,3659.7
E01006159,354.7,576.5
E01006160,781.2,1049.0
E01006163,1030.2,958.2
E01006164,1450.9,4161.5
E01006165,2824.5,4057.8
E01006168,114.3,135.0
E01006170,233.2,2415.2
E01006172,427.1,427.1
E01006179,1157.6,1463.2
E01006181,13.4,13.4
E01006183,11.8,11.8
E01006184,2728.6,4787.8
E01006187,72.4,1591.8
E01006189,206.8,625.3
E01006193,14.4,771.9
E01006200,2299.4,2698.5
E01006204,316.8,1138.9
E01006205,9.4,220.8
E01006206,432.0,1640.3
E01006207,566.2,611.5
E01006208,249.9,481.1
E01006209,14.3,616.3
E01006241,11.6,223.1
E01006242,213.2,422.5
E01006246,7.3,1146.0
E01006256,23.6,753.8
E01006296,504.1,507.8
E01006297,610.5,1607.8
E01006298,262.2,892.8
E01006332,134.0,1107.5
E01006349,178.2,7729.5
E01006361,35.1,854.2
E01006404,14.7,1889.3
E01006411,888.1,901.8
E01006419,3083.6,3075.5
E01006421,373.8,372.9
E01006422,126.8,191.2
E01006425,878.6,878.9
E01006427,87.1,111.6
E01006429,931.6,733.0
E01006430,80.6,95.0
E01006431,1132.6,1097.1
E01006432,370.4,378.9
E01006433,332.1,331.5
E01006456,96.7,103.8
E01006488,565.8,63.4
E01006512,143.9,774.6
E01006513,114.5,593.7
E01006514,50.1,783.9
E01006515,100.7,72.5
E01006518,27.6,36.5
E01006519,308.5,495.6
E01006522,574.7,1119.8
E01006528,3718.9,3845.8
E01006532,891.8,369.1
E01006539,793.0,937.4
E01006565,18.3,24.1
E01006566,10.9,142.8
E01006567,1696.7,1687.1
E01006569,415.7,461.2
E01006570,159.9,71.9
E01006573,23.3,109.6
E01006578,222.5,494.5
E01006580,130.3,154.3
E01006582,406.8,460.7
E01006583,1287.9,1230.0
E01006584,301.9,747.5
E01006588,237.5,738.8
E01006589,105.0,101.2
E01006591,278.0,296.7
E01006592,393.4,512.2
E01006594,536.3,425.9
E01006597,4.8,316.9
E01006600,376.0,376.4
E01006603,456.4,506.6
E01006604,451.2,429.2
E01006617,584.4,599.6
E01006618,330.9,366.7
E01006619,102.1,231.9
E01006621,911.6,1100.3
E01006624,16.3,14.4
E01006626,340.6,340.7
E01006628,811.9,737.3
E01006630,830.6,822.8
E01006632,557.4,545.6
E01006633,548.0,608.8
E01006651,922.8,1157.6
E01006652,234.5,234.5
E01006656,496.8,496.8
E01006659,3.6,748.4
E01006671,760.5,2436.4
E01006673,54.0,0.2
E01006674,109.4,336.0
E01006675,505.0,980.0
E01006676,13.4,18.8
E01006679,161.5,545.1
E01006684,881.8,1237.6
E01006687,98.6,96.0
E01006690,553.2,705.8
E01006691,22.8,39.7
E01006692,90.0,128.9
E01006708,341.5,378.1
E01006709,264.6,468.3
E01006711,9.5,11.3
E01006716,10.0,106.3
E01006720,8.2,232.5
E01006724,322.7,849.4
E01006729,701.6,615.6
E01006732,383.0,441.4
E01006741,391.8,2677.5
E01006751,55.0,560.7
E01006752,444.7,442.3
E01006755,146.1,103.8
E01006756,348.1,636.8
E01006769,919.4,975.7
E01006771,1045.5,748.0
E01006772,549.9,1046.2
E01006773,488.2,442.2
E01006774,308.0,590.3
E01006775,74.1,0
E01006776,444.4,1610.1
E01006778,2031.3,4969.3
E01006779,228.0,932.4
E01006780,473.9,481.0
E01006782,9.9,9.9
E01006783,708.5,658.3
E01006785,1401.4,1435.0
E01006792,757.6,749.0
E01006794,501.2,939.6
E01006796,400.6,407.1
E01006800,1553.8,1510.6
E01006801,858.6,358.4
E01006922,1875.6,3790.8
E01006923,1623.9,2864.3
E01006929,6.8,0
E01006936,588.3,3171.1
E01006942,432.9,698.2
E01006946,130.2,0
E01006950,4175.2,5858.9
E01006952,91.0,90.8
E01006954,1090.5,1636.9
E01006957,1.5,840.8
E01006959,31.2,85.1
E01006960,477.7,529.7
E01006964,601.3,616.8
E01006966,302.3,297.1
E01006967,230.4,206.5
E01006968,694.2,468.6
E01006971,2716.9,9349.9
E01006973,1046.1,2421.7
E01006974,79.1,525.8
E01006976,11.1,10.5
E01006977,4978.0,5147.4
E01006978,593.2,566.1
E01006979,2226.8,2357.8
E01006980,5.4,5.4
E01006981,117.9,118.9
E01006982,139.4,176.4
E01006983,70.3,253.7
E01006984,7.8,10.7
E01006985,1383.2,2159.7
E01006987,4489.3,6736.5
E01006997,1362.8,2056.5
E01006999,1406.7,1605.3
E01007000,198.0,301.1
E01007001,2090.1,2532.3
E01007002,2770.9,2795.4
E01007007,275.3,266.1
E01007009,963.9,993.9
E01007010,332.1,331.7
E01007012,440.3,517.0
E01007016,521.2,1452.2
E01007017,355.5,352.4
E01007019,84.5,0
E01007028,32.2,377.0
E01007029,370.6,469.8
E01007036,1509.3,1622.2
E01007038,975.0,1867.8
E01007039,374.5,369.9
E01007040,2422.7,2464.9
E01007041,2489.4,2506.9
E01007043,339.6,327.8
E01007044,362.6,297.0
E01007045,1004.1,1067.6
E01007046,314.9,309.1
E01007053,465.2,544.1
E01007060,707.9,704.0
E01007070,625.4,753.1
E01007071,612.8,1294.3
E01007072,457.2,623.3
